5	5463001
6	4553508
7	3904266
8	3416503
9	3037837
10	2735816
11	2498714
12	2290653
13	2115255
14	1965382
15	1835731
16	1722671
17	1623521
18	1531795
19	1451409
20	1382123
21	1317091
22	1258205
23	1202220
24	1153169
25	1106741
26	1064087
27	1024850
28	990109
29	953385
30	923274
31	891406
32	864381
33	838808
34	817272
35	791442
36	772415
37	754203
38	727501
39	711328
40	694979
41	677385
42	662341
43	645928
44	634721
45	622513
46	605719
47	594272
48	582322
49	570414
50	557433
