15000	583752
15500	580422
16000	579215
16500	579206
17000	578874
17500	578558
18000	578506
18500	578134
19000	577286
19500	577267
20000	576812
20500	576183
21000	575605
21500	575452
22000	575367
22500	575044
23000	573757
23500	573455
24000	572963
24500	572882
25000	572842
25500	571581
26000	570846
26500	570748
