15000	1032652
15500	1024066
16000	1023950
16500	1022721
17000	1021558
17500	1020423
18000	1019675
18500	1018331
19000	1017150
19500	1017084
20000	1017083
20500	1016770
21000	1016219
21500	1015302
22000	1014579
23000	1014550
23500	1013700
24000	1012976
24500	1012783
25000	1012007
25500	1010296
26000	1009708
26500	1009658
